fs_method,num_features,total_cost,sparsity,precision,accuracy
Fisher,15,0.054300000000000015,0.5,6,0.7555736303329468
Fisher,15,0.054300000000000015,0.5,8,0.7555736303329468
Fisher,15,0.054300000000000015,0.5,10,0.7555211782455444
Fisher,15,0.054300000000000015,0.9,32,0.7624717950820923
Fisher,15,0.054300000000000015,0.9,4,0.7886481881141663
Fisher,15,0.054300000000000015,0.9,6,0.7644127607345581
Fisher,15,0.054300000000000015,0.9,8,0.7644127607345581
Fisher,15,0.054300000000000015,0.9,10,0.7645176649093628
JMI,15,0.058700000000000016,0.0,32,0.8287520408630371
JMI,15,0.058700000000000016,0.2,32,0.7515081763267517
JMI,15,0.058700000000000016,0.2,4,0.7400723695755005
JMI,15,0.058700000000000016,0.2,6,0.7377380132675171
JMI,15,0.058700000000000016,0.2,8,0.7377380132675171
JMI,15,0.058700000000000016,0.2,10,0.7377380132675171
JMI,15,0.058700000000000016,0.5,32,0.792818546295166
JMI,15,0.058700000000000016,0.5,4,0.6854377388954163
JMI,15,0.058700000000000016,0.5,6,0.6713790893554688
JMI,15,0.058700000000000016,0.5,8,0.6713790893554688
JMI,15,0.058700000000000016,0.5,10,0.6713790893554688
JMI,15,0.058700000000000016,0.9,32,0.7427739500999451
JMI,15,0.058700000000000016,0.9,4,0.7558621168136597
JMI,15,0.058700000000000016,0.9,6,0.7289251685142517
JMI,15,0.058700000000000016,0.9,8,0.7289251685142517
JMI,15,0.058700000000000016,0.9,10,0.7289251685142517
DISR,20,0.0709,0.0,32,0.8352829813957214
DISR,20,0.0709,0.2,32,0.7882547378540039
DISR,20,0.0709,0.2,4,0.7882022857666016
DISR,20,0.0709,0.2,6,0.7675601840019226
DISR,20,0.0709,0.2,8,0.7675601840019226
DISR,20,0.0709,0.2,10,0.7675864100456238
DISR,20,0.0709,0.5,32,0.782090961933136
DISR,20,0.0709,0.5,4,0.7446099519729614
DISR,20,0.0709,0.5,6,0.7556523084640503
DISR,20,0.0709,0.5,8,0.7556523084640503
DISR,20,0.0709,0.5,10,0.7556260824203491
DISR,20,0.0709,0.9,32,0.7527671456336975
DISR,20,0.0709,0.9,4,0.7328594923019409
DISR,20,0.0709,0.9,6,0.6914966106414795
DISR,20,0.0709,0.9,8,0.6914966106414795
DISR,20,0.0709,0.9,10,0.6928867697715759
Fisher,20,0.06430000000000001,0.0,32,0.7764517664909363
Fisher,20,0.06430000000000001,0.2,32,0.7669044733047485
Fisher,20,0.06430000000000001,0.2,4,0.7466033697128296
Fisher,20,0.06430000000000001,0.2,6,0.7466295957565308
Fisher,20,0.06430000000000001,0.2,8,0.7466295957565308
Fisher,20,0.06430000000000001,0.2,10,0.7466295957565308
Fisher,20,0.06430000000000001,0.5,32,0.7812253832817078
Fisher,20,0.06430000000000001,0.5,4,0.7653307318687439
Fisher,20,0.06430000000000001,0.5,6,0.7673766016960144
Fisher,20,0.06430000000000001,0.5,8,0.7673766016960144
Fisher,20,0.06430000000000001,0.5,10,0.7673766016960144
Fisher,20,0.06430000000000001,0.9,32,0.7675601840019226
Fisher,20,0.06430000000000001,0.9,4,0.7793631553649902
Fisher,20,0.06430000000000001,0.9,6,0.7879924178123474
Fisher,20,0.06430000000000001,0.9,8,0.7879924178123474
Fisher,20,0.06430000000000001,0.9,10,0.7879924178123474
JMI,20,0.0709,0.0,32,0.803887128829956
JMI,20,0.0709,0.2,32,0.7790746688842773
JMI,20,0.0709,0.2,4,0.7699469923973083
JMI,20,0.0709,0.2,6,0.7690552473068237
JMI,20,0.0709,0.2,8,0.7690552473068237
JMI,20,0.0709,0.2,10,0.768950343132019
JMI,20,0.0709,0.5,32,0.7599538564682007
JMI,20,0.0709,0.5,4,0.7287415266036987
JMI,20,0.0709,0.5,6,0.7231810092926025
JMI,20,0.0709,0.5,8,0.7231810092926025
JMI,20,0.0709,0.5,10,0.723285973072052
JMI,20,0.0709,0.9,32,0.7757436037063599
JMI,20,0.0709,0.9,4,0.7183811664581299
JMI,20,0.0709,0.9,6,0.7169910073280334
JMI,20,0.0709,0.9,8,0.7169910073280334
JMI,20,0.0709,0.9,10,0.7169910073280334
