fs_method,num_features,total_cost,sparsity,precision,accuracy
DISR,20,0.07604999999999999,0.9,4,0.4130067527294159
DISR,20,0.07604999999999999,0.9,6,0.4130067527294159
DISR,20,0.07604999999999999,0.9,8,0.4130067527294159
DISR,20,0.07604999999999999,0.9,10,0.4130067527294159
Fisher,20,0.07095000000000001,0.0,32,0.6633446216583252
Fisher,20,0.07095000000000001,0.2,32,0.6413851380348206
Fisher,20,0.07095000000000001,0.2,4,0.5868242979049683
Fisher,20,0.07095000000000001,0.2,6,0.6614865064620972
Fisher,20,0.07095000000000001,0.2,8,0.6614865064620972
Fisher,20,0.07095000000000001,0.2,10,0.6614865064620972
Fisher,20,0.07095000000000001,0.5,32,0.689358115196228
Fisher,20,0.07095000000000001,0.5,4,0.704054057598114
Fisher,20,0.07095000000000001,0.5,6,0.6773648858070374
Fisher,20,0.07095000000000001,0.5,8,0.6773648858070374
Fisher,20,0.07095000000000001,0.5,10,0.6883445978164673
Fisher,20,0.07095000000000001,0.9,32,0.7010135054588318
Fisher,20,0.07095000000000001,0.9,4,0.7055743336677551
Fisher,20,0.07095000000000001,0.9,6,0.6866554021835327
Fisher,20,0.07095000000000001,0.9,8,0.6866554021835327
Fisher,20,0.07095000000000001,0.9,10,0.700337827205658
JMI,20,0.08119999999999998,0.0,32,0.5940878391265869
JMI,20,0.08119999999999998,0.2,32,0.5939189195632935
JMI,20,0.08119999999999998,0.2,4,0.45304054021835327
JMI,20,0.08119999999999998,0.2,6,0.4513513445854187
JMI,20,0.08119999999999998,0.2,8,0.4513513445854187
JMI,20,0.08119999999999998,0.2,10,0.4513513445854187
JMI,20,0.08119999999999998,0.5,32,0.537162184715271
JMI,20,0.08119999999999998,0.5,4,0.4130067527294159
JMI,20,0.08119999999999998,0.5,6,0.4130067527294159
JMI,20,0.08119999999999998,0.5,8,0.4130067527294159
JMI,20,0.08119999999999998,0.5,10,0.4130067527294159
JMI,20,0.08119999999999998,0.9,32,0.5944256782531738
JMI,20,0.08119999999999998,0.9,4,0.4130067527294159
JMI,20,0.08119999999999998,0.9,6,0.4130067527294159
JMI,20,0.08119999999999998,0.9,8,0.4130067527294159
JMI,20,0.08119999999999998,0.9,10,0.4130067527294159
