fold,trial,accuracy,learning_rate,lambda_reg,temperature,threshold,features,cost
0,3,0.4444444477558136,0.014837873202100017,8.157560419935857e-06,2.8134757376406645,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
0,3,0.44047619047619047,0.014837873202100017,8.157560419935857e-06,2.8134757376406645,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
0,3,0.44047619047619047,0.014837873202100017,8.157560419935857e-06,2.8134757376406645,0.05,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.11400000000000002
0,3,0.44047619047619047,0.014837873202100017,8.157560419935857e-06,2.8134757376406645,0.1,"[0, 1, 2, 3, 4, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 22, 23]",0.10210000000000001
0,3,0.44047619047619047,0.014837873202100017,8.157560419935857e-06,2.8134757376406645,0.2,"[0, 1, 2, 3, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 21, 23]",0.0902
0,3,0.44047619047619047,0.014837873202100017,8.157560419935857e-06,2.8134757376406645,0.5,"[0, 1, 3, 8, 9, 10, 11, 12, 15, 16, 19, 23]",0.0639
0,4,0.4444444477558136,0.005712561641874667,1.8089413792370242e-09,3.877742412805249,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
0,4,0.44047619047619047,0.005712561641874667,1.8089413792370242e-09,3.877742412805249,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
0,4,0.44047619047619047,0.005712561641874667,1.8089413792370242e-09,3.877742412805249,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
0,4,0.44047619047619047,0.005712561641874667,1.8089413792370242e-09,3.877742412805249,0.1,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.12390000000000002
0,4,0.44047619047619047,0.005712561641874667,1.8089413792370242e-09,3.877742412805249,0.2,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.11400000000000002
0,4,0.44047619047619047,0.005712561641874667,1.8089413792370242e-09,3.877742412805249,0.5,"[0, 1, 3, 4, 10, 11, 15, 17, 18, 19, 20, 21, 22]",0.0753
1,0,0.5350756645202637,0.004676840280217393,4.988228027068261e-06,44.28335588674684,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,0,0.422283356258597,0.004676840280217393,4.988228027068261e-06,44.28335588674684,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,0,0.42090784044016505,0.004676840280217393,4.988228027068261e-06,44.28335588674684,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,0,0.5350756533700137,0.004676840280217393,4.988228027068261e-06,44.28335588674684,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,0,0.5350756533700137,0.004676840280217393,4.988228027068261e-06,44.28335588674684,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13180000000000003
1,0,0.4195323246217332,0.004676840280217393,4.988228027068261e-06,44.28335588674684,0.5,"[0, 2, 5, 6, 7, 10, 11, 12, 13, 15, 18, 19, 20]",0.08320000000000002
1,1,0.5350756645202637,0.0022511854460163165,8.941261307043035e-06,67.93806619350815,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,1,0.4140302613480055,0.0022511854460163165,8.941261307043035e-06,67.93806619350815,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,1,0.5350756533700137,0.0022511854460163165,8.941261307043035e-06,67.93806619350815,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,1,0.5185694635488308,0.0022511854460163165,8.941261307043035e-06,67.93806619350815,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,1,0.5337001375515819,0.0022511854460163165,8.941261307043035e-06,67.93806619350815,0.2,"[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17, 18, 19, 20, 21, 22, 23]",0.12340000000000002
1,1,0.5337001375515819,0.0022511854460163165,8.941261307043035e-06,67.93806619350815,0.5,"[2, 4, 5, 7, 8, 10, 12, 14, 18, 19, 20, 21]",0.0684
1,2,0.5350756645202637,0.023352744739427632,8.313822733544789e-05,13.68581918321357,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,2,0.42090784044016505,0.023352744739427632,8.313822733544789e-05,13.68581918321357,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,2,0.5350756533700137,0.023352744739427632,8.313822733544789e-05,13.68581918321357,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,2,0.5350756533700137,0.023352744739427632,8.313822733544789e-05,13.68581918321357,0.1,"[0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1254
1,2,0.53232462173315,0.023352744739427632,8.313822733544789e-05,13.68581918321357,0.2,"[0, 1, 2, 5, 6, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.11300000000000002
1,2,0.5350756533700137,0.023352744739427632,8.313822733544789e-05,13.68581918321357,0.5,"[5, 8, 9, 15, 16, 18, 20, 21]",0.0303
1,3,0.5350756645202637,0.003016227731087222,2.6244505004943375e-05,16.1968144680294,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,3,0.5350756533700137,0.003016227731087222,2.6244505004943375e-05,16.1968144680294,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,3,0.4126547455295736,0.003016227731087222,2.6244505004943375e-05,16.1968144680294,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,3,0.4786795048143054,0.003016227731087222,2.6244505004943375e-05,16.1968144680294,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,3,0.5350756533700137,0.003016227731087222,2.6244505004943375e-05,16.1968144680294,0.2,"[0, 1, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.11990000000000002
1,3,0.5350756533700137,0.003016227731087222,2.6244505004943375e-05,16.1968144680294,0.5,"[5, 7, 8, 11, 13, 14, 19, 20, 23]",0.0515
1,4,0.5350756645202637,0.04571756415795941,2.2918128859426688e-09,6.11633031895238,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,4,0.5350756533700137,0.04571756415795941,2.2918128859426688e-09,6.11633031895238,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,4,0.5350756533700137,0.04571756415795941,2.2918128859426688e-09,6.11633031895238,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,4,0.53232462173315,0.04571756415795941,2.2918128859426688e-09,6.11633031895238,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
1,4,0.5350756533700137,0.04571756415795941,2.2918128859426688e-09,6.11633031895238,0.2,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.12190000000000002
1,4,0.5337001375515819,0.04571756415795941,2.2918128859426688e-09,6.11633031895238,0.5,"[3, 7, 8, 15, 16, 18, 20, 23]",0.0495
2,0,0.5318559408187866,0.0028583927820445385,1.3695449084252618e-06,14.640037950966077,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,0,0.5055401662049861,0.0028583927820445385,1.3695449084252618e-06,14.640037950966077,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,0,0.5055401662049861,0.0028583927820445385,1.3695449084252618e-06,14.640037950966077,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,0,0.5055401662049861,0.0028583927820445385,1.3695449084252618e-06,14.640037950966077,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,0,0.5055401662049861,0.0028583927820445385,1.3695449084252618e-06,14.640037950966077,0.2,"[0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.12390000000000002
2,0,0.5055401662049861,0.0028583927820445385,1.3695449084252618e-06,14.640037950966077,0.5,"[0, 3, 5, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",0.0833
2,1,0.5124653577804565,0.0030781916856973033,1.056242621148884e-06,14.066479859195024,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,1,0.502770083102493,0.0030781916856973033,1.056242621148884e-06,14.066479859195024,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,1,0.5055401662049861,0.0030781916856973033,1.056242621148884e-06,14.066479859195024,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,1,0.5055401662049861,0.0030781916856973033,1.056242621148884e-06,14.066479859195024,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,1,0.5055401662049861,0.0030781916856973033,1.056242621148884e-06,14.066479859195024,0.2,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1254
2,1,0.5055401662049861,0.0030781916856973033,1.056242621148884e-06,14.066479859195024,0.5,"[0, 1, 3, 4, 6, 8, 10, 11, 12, 13, 15, 17, 18, 22, 23]",0.08720000000000001
2,2,0.5110803246498108,0.0086575421007796,4.576462012915299e-09,2.061364124059837,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,2,0.5055401662049861,0.0086575421007796,4.576462012915299e-09,2.061364124059837,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,2,0.4487534626038781,0.0086575421007796,4.576462012915299e-09,2.061364124059837,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,2,0.5055401662049861,0.0086575421007796,4.576462012915299e-09,2.061364124059837,0.1,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1254
2,2,0.5055401662049861,0.0086575421007796,4.576462012915299e-09,2.061364124059837,0.2,"[0, 1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.11550000000000002
2,2,0.5096952908587258,0.0086575421007796,4.576462012915299e-09,2.061364124059837,0.5,"[0, 1, 2, 3, 4, 5, 8, 10, 11, 12, 16, 19, 20, 21]",0.063
2,3,0.5110803246498108,0.005936850308086148,4.8165843910575004e-05,1.45329892922364,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,3,0.5055401662049861,0.005936850308086148,4.8165843910575004e-05,1.45329892922364,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,3,0.5055401662049861,0.005936850308086148,4.8165843910575004e-05,1.45329892922364,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,3,0.41412742382271467,0.005936850308086148,4.8165843910575004e-05,1.45329892922364,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.12390000000000002
2,3,0.5055401662049861,0.005936850308086148,4.8165843910575004e-05,1.45329892922364,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 16, 17, 19, 20, 21, 22, 23]",0.10560000000000001
2,3,0.5055401662049861,0.005936850308086148,4.8165843910575004e-05,1.45329892922364,0.5,"[3, 4, 7, 8, 9, 10, 13, 16, 17]",0.0387
2,4,0.509695291519165,0.025509559342834373,7.997415888596268e-07,2.9397733154084595,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
2,4,0.47368421052631576,0.025509559342834373,7.997415888596268e-07,2.9397733154084595,0.01,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 19, 20, 21, 22, 23]",0.11400000000000002
2,4,0.4930747922437673,0.025509559342834373,7.997415888596268e-07,2.9397733154084595,0.05,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22]",0.0937
2,4,0.5041551246537396,0.025509559342834373,7.997415888596268e-07,2.9397733154084595,0.1,"[0, 1, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22]",0.0838
2,4,0.5,0.025509559342834373,7.997415888596268e-07,2.9397733154084595,0.2,"[0, 1, 3, 4, 5, 8, 9, 10, 11, 12, 13, 15, 16, 17, 19, 20, 22]",0.07540000000000001
2,4,0.4889196675900277,0.025509559342834373,7.997415888596268e-07,2.9397733154084595,0.5,"[0, 1, 3, 4, 8, 9, 10, 11, 12, 15, 16, 17, 19]",0.0595
3,0,0.697044312953949,0.014937971845542207,6.919212632551592e-07,3.326338811430143,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,0,0.6650246305418719,0.014937971845542207,6.919212632551592e-07,3.326338811430143,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,0,0.6625615763546798,0.014937971845542207,6.919212632551592e-07,3.326338811430143,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,0,0.6625615763546798,0.014937971845542207,6.919212632551592e-07,3.326338811430143,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,0,0.6748768472906403,0.014937971845542207,6.919212632551592e-07,3.326338811430143,0.2,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.13180000000000003
3,0,0.6625615763546798,0.014937971845542207,6.919212632551592e-07,3.326338811430143,0.5,"[0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 18, 19, 22]",0.10900000000000001
3,1,0.692118227481842,0.005085516716066881,7.312091015074486e-06,1.4298838601286397,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,1,0.6477832512315271,0.005085516716066881,7.312091015074486e-06,1.4298838601286397,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,1,0.6576354679802956,0.005085516716066881,7.312091015074486e-06,1.4298838601286397,0.05,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1254
3,1,0.6527093596059114,0.005085516716066881,7.312091015074486e-06,1.4298838601286397,0.1,"[0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1254
3,1,0.6748768472906403,0.005085516716066881,7.312091015074486e-06,1.4298838601286397,0.2,"[0, 1, 2, 3, 5, 6, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 20, 21, 22, 23]",0.10510000000000001
3,1,0.6600985221674877,0.005085516716066881,7.312091015074486e-06,1.4298838601286397,0.5,"[0, 2, 3, 6, 8, 9, 10, 11, 12, 16, 17, 18, 21, 22, 23]",0.08870000000000003
3,2,0.6896551847457886,0.002728993442786939,5.847149536591466e-08,1.8754034578507526,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,2,0.6724137931034483,0.002728993442786939,5.847149536591466e-08,1.8754034578507526,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,2,0.6625615763546798,0.002728993442786939,5.847149536591466e-08,1.8754034578507526,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,2,0.6699507389162561,0.002728993442786939,5.847149536591466e-08,1.8754034578507526,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]",0.1254
3,2,0.6773399014778325,0.002728993442786939,5.847149536591466e-08,1.8754034578507526,0.2,"[0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23]",0.11550000000000002
3,2,0.6305418719211823,0.002728993442786939,5.847149536591466e-08,1.8754034578507526,0.5,"[0, 1, 3, 9, 10, 11, 12, 13, 14, 15, 17, 18, 21, 22]",0.07880000000000001
3,3,0.6822659969329834,0.002830840264244168,8.808790085262851e-08,3.630888443572414,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,3,0.6551724137931034,0.002830840264244168,8.808790085262851e-08,3.630888443572414,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,3,0.6330049261083743,0.002830840264244168,8.808790085262851e-08,3.630888443572414,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,3,0.6650246305418719,0.002830840264244168,8.808790085262851e-08,3.630888443572414,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,3,0.6231527093596059,0.002830840264244168,8.808790085262851e-08,3.630888443572414,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22]",0.11550000000000002
3,3,0.6699507389162561,0.002830840264244168,8.808790085262851e-08,3.630888443572414,0.5,"[0, 1, 2, 4, 7, 11, 13, 16, 21, 22]",0.0486
3,4,0.6798029541969299,0.008532287489578138,7.273405505810185e-07,15.884793251727196,0.0,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,4,0.6699507389162561,0.008532287489578138,7.273405505810185e-07,15.884793251727196,0.01,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,4,0.6600985221674877,0.008532287489578138,7.273405505810185e-07,15.884793251727196,0.05,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
3,4,0.6699507389162561,0.008532287489578138,7.273405505810185e-07,15.884793251727196,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.1338
